ID,adj.P.Val,P.Value,t,B,logFC,GI,Gene.symbol,Gene.title
ILMN_1800311,1.82E-02,4.5E-03,-2.902156,-2.53663,-0.3335138,207113145,HSF2,heat shock transcription factor 2
ILMN_1672878,1.82E-02,4.5E-03,2.902066,-2.53687,0.2081451,378824461,ABR,active BCR-related
ILMN_1771348,1.82E-02,4.51E-03,2.901737,-2.53774,0.4071629,187761338,SDHAF3,succinate dehydrogenase complex assembly factor 3
ILMN_1742521,1.82E-02,4.51E-03,2.901616,-2.53806,0.2589294,156071491,GRB2,growth factor receptor bound protein 2
ILMN_1713759,1.83E-02,4.53E-03,2.899972,-2.54242,0.2642775,37577121,UBE2J1,ubiquitin conjugating enzyme E2 J1
ILMN_1703487,1.83E-02,4.53E-03,2.89985,-2.54275,0.3312963,197382802,LMO4,LIM domain only 4
ILMN_1652207,1.83E-02,4.54E-03,-2.899489,-2.5437,-0.1589315,974005291,COX4I1,cytochrome c oxidase subunit 4I1
ILMN_1726030,1.83E-02,4.54E-03,-2.899297,-2.54421,-0.309756,253314506,GPX7,glutathione peroxidase 7
ILMN_1676075,1.83E-02,4.55E-03,2.898962,-2.5451,0.2681382,733606657,KLHL12,kelch like family member 12
ILMN_1725620,1.83E-02,4.55E-03,-2.898924,-2.5452,-0.2223829,527317397,GGNBP2,gametogenetin binding protein 2
ILMN_1694075,1.83E-02,4.56E-03,2.898043,-2.54754,0.568255,315075321,GADD45A,growth arrest and DNA damage inducible alpha
ILMN_2360705,1.83E-02,4.56E-03,2.897915,-2.54788,0.2831782,42794753,ACSL3,acyl-CoA synthetase long-chain family member 3
ILMN_1777721,1.83E-02,4.56E-03,2.897837,-2.54809,0.2155192,209413760,MAPRE1,microtubule associated protein RP/EB family member 1
ILMN_1664371,1.83E-02,4.57E-03,2.897563,-2.54881,0.5314272,94721310,MFSD14B,major facilitator superfamily domain containing 14B
ILMN_2089875,1.83E-02,4.57E-03,-2.897489,-2.54901,-0.5641096,662033900,TNFSF4,tumor necrosis factor superfamily member 4
ILMN_1752046,1.84E-02,4.57E-03,2.897093,-2.55006,0.288127,219879811,SH2B3,SH2B adaptor protein 3
ILMN_1667453,1.84E-02,4.57E-03,-2.897025,-2.55024,-0.3230329,343098381,HINFP,histone H4 transcription factor
ILMN_1655296,1.84E-02,4.58E-03,2.896118,-2.55264,0.5547968,110611227,UTRN,utrophin
ILMN_1785284,1.84E-02,4.58E-03,-2.896096,-2.5527,-0.3839762,515870063,ALDH6A1,aldehyde dehydrogenase 6 family member A1
ILMN_1782748,1.84E-02,4.59E-03,2.895795,-2.5535,0.5374504,33356147,FMNL1,formin like 1
ILMN_1732071,1.84E-02,4.59E-03,2.89535,-2.55468,0.4809912,22027639,HIST2H2BE,"histone cluster 2, H2be"
ILMN_1776038,1.84E-02,4.61E-03,-2.894602,-2.55666,-0.4040574,36030972,UBXN2A,UBX domain protein 2A
ILMN_1699022,1.84E-02,4.61E-03,-2.894576,-2.55673,-0.4459739,296080748,ENDOD1,endonuclease domain containing 1
ILMN_3256004,1.85E-02,4.61E-03,2.894177,-2.55779,0.2168489,NA,,
ILMN_3238435,1.86E-02,4.64E-03,-2.892275,-2.56283,-0.571557,91680821,SNORA12,"small nucleolar RNA, H/ACA box 12"
ILMN_1665761,1.86E-02,4.64E-03,-2.89213,-2.56321,-0.3559597,532691784,BCL11B,B-cell CLL/lymphoma 11B
ILMN_1792176,1.86E-02,4.64E-03,2.891731,-2.56426,0.4790787,507417952,TADA3,transcriptional adaptor 3
ILMN_1682818,1.86E-02,4.65E-03,-2.891428,-2.56507,-0.307568,NA,,
ILMN_1693538,1.86E-02,4.65E-03,-2.891102,-2.56593,-0.2738315,343183345,STK36,serine/threonine kinase 36
ILMN_1738554,1.86E-02,4.66E-03,-2.890468,-2.56761,-0.5162677,NA,,
ILMN_1678919,1.86E-02,4.66E-03,2.890322,-2.568,0.8051563,62751963,YOD1,YOD1 deubiquitinase
ILMN_1765401,1.87E-02,4.67E-03,-2.889673,-2.56971,-0.6158833,666637967,RRN3,"RRN3 homolog, RNA polymerase I transcription factor"
ILMN_3205271,1.87E-02,4.69E-03,-2.888349,-2.57321,-0.6325655,NA,,
ILMN_1781416,1.88E-02,4.7E-03,2.887628,-2.57512,0.5370653,197313686,FRAT1,frequently rearranged in advanced T-cell lymphomas 1
ILMN_3306440,1.88E-02,4.71E-03,-2.887182,-2.5763,-0.3770684,195972880,NEMP1,nuclear envelope integral membrane protein 1
ILMN_1736847,1.88E-02,4.71E-03,2.887146,-2.57639,0.2312907,442565695,MED8,mediator complex subunit 8
ILMN_1660498,1.88E-02,4.71E-03,2.88688,-2.5771,0.2640831,197927095,RPS27,ribosomal protein S27
ILMN_2043452,1.88E-02,4.72E-03,-2.886248,-2.57877,-0.3919367,66879667,FANCE,Fanconi anemia complementation group E
ILMN_1728605,1.88E-02,4.72E-03,-2.885989,-2.57945,-0.2970169,49640008,TTC3,tetratricopeptide repeat domain 3
ILMN_1691117,1.88E-02,4.73E-03,2.885473,-2.58081,0.3297908,38505265,DNTTIP1,deoxynucleotidyltransferase terminal interacting protein 1
ILMN_2316778,1.88E-02,4.74E-03,2.885103,-2.58179,0.4962265,87298842,ETNK1,ethanolamine kinase 1
ILMN_1652333,1.89E-02,4.74E-03,-2.884716,-2.58282,-0.3001043,222136645,FN3KRP,fructosamine 3 kinase related protein
ILMN_3234993,1.89E-02,4.74E-03,2.884679,-2.58291,0.2515499,115430214,ROMO1,reactive oxygen species modulator 1
ILMN_1751941,1.89E-02,4.74E-03,2.884539,-2.58328,0.2739474,NA,,
ILMN_1724009,1.89E-02,4.75E-03,-2.884322,-2.58386,-0.545941,971460851,SETD6,SET domain containing 6
ILMN_1676091,1.89E-02,4.76E-03,-2.883678,-2.58556,-0.4059492,NA,,
ILMN_1784037,1.89E-02,4.76E-03,-2.883567,-2.58585,-0.3444438,139394578,ZBTB40,zinc finger and BTB domain containing 40
ILMN_2059294,1.89E-02,4.77E-03,2.882441,-2.58882,0.32474,195927042,RTCA,RNA 3'-terminal phosphate cyclase
ILMN_1671932,1.9E-02,4.78E-03,-2.882001,-2.58998,-0.2673192,225543165,SAMM50,SAMM50 sorting and assembly machinery component
ILMN_3244521,1.9E-02,4.78E-03,-2.881816,-2.59047,-0.3019673,212549573,LINC00294,long intergenic non-protein coding RNA 294
ILMN_2195236,1.9E-02,4.79E-03,-2.881212,-2.59207,-0.4532363,291621646,PGRMC2,progesterone receptor membrane component 2
ILMN_1689119,1.9E-02,4.8E-03,-2.880551,-2.59381,-0.2271878,NA,,
ILMN_1800354,1.91E-02,4.81E-03,2.879496,-2.59659,0.3984999,568599816,CST3,cystatin C
ILMN_1805064,1.91E-02,4.82E-03,-2.879398,-2.59685,-0.4391336,333471454,SCARNA9,small Cajal body-specific RNA 9
ILMN_1736180,1.91E-02,4.82E-03,2.879103,-2.59763,0.5018251,197313686,FRAT1,frequently rearranged in advanced T-cell lymphomas 1
ILMN_3236036,1.91E-02,4.82E-03,-2.87894,-2.59806,-0.531379,212549579,LINC00926,long intergenic non-protein coding RNA 926
ILMN_1713934,1.91E-02,4.82E-03,2.878818,-2.59838,0.342061,210147490,LITAF,lipopolysaccharide induced TNF factor
ILMN_3238274,1.91E-02,4.83E-03,-2.87845,-2.59935,-0.2036691,59814163,BTBD2,BTB domain containing 2
ILMN_1813491,1.91E-02,4.84E-03,2.877884,-2.60085,0.2308674,526252795,SPTLC1,serine palmitoyltransferase long chain base subunit 1
ILMN_1661945,1.92E-02,4.86E-03,2.876315,-2.60498,0.2393635,392583863,SLIRP,SRA stem-loop interacting RNA binding protein
ILMN_1787923,1.92E-02,4.87E-03,2.875711,-2.60657,0.4993817,300796746,PNPLA2,patatin like phospholipase domain containing 2
ILMN_2164242,1.92E-02,4.87E-03,2.875311,-2.60763,0.2621992,323668293,UBE2F,ubiquitin conjugating enzyme E2 F (putative)
ILMN_1718961,1.93E-02,4.88E-03,2.874648,-2.60937,0.7468498,47078259,BNIP3L,BCL2 interacting protein 3 like
ILMN_3234436,1.93E-02,4.89E-03,-2.874496,-2.60977,-0.4454023,NA,,
ILMN_2389970,1.93E-02,4.89E-03,-2.874336,-2.61019,-0.3313236,NA,,
ILMN_1680388,1.93E-02,4.89E-03,-2.874114,-2.61078,-0.5229348,NA,,
ILMN_2396786,1.93E-02,4.9E-03,-2.873291,-2.61294,-0.4320653,405113024,ZNF266,zinc finger protein 266
ILMN_2297864,1.93E-02,4.91E-03,2.873017,-2.61367,0.5136336,292781567,MTMR14,myotubularin related protein 14
ILMN_1908547,1.94E-02,4.91E-03,2.872522,-2.61497,0.406432,2278386,,
ILMN_1711606,1.94E-02,4.92E-03,2.87228,-2.61561,0.2693144,332309159,PRDX5,peroxiredoxin 5
ILMN_2379469,1.94E-02,4.93E-03,-2.871422,-2.61787,-0.2151992,83367071,EIF3B,eukaryotic translation initiation factor 3 subunit B
ILMN_1775744,1.94E-02,4.93E-03,-2.871415,-2.61788,-0.3011356,59889572,MRPS16,mitochondrial ribosomal protein S16
ILMN_2078599,1.95E-02,4.94E-03,-2.870403,-2.62055,-0.5705258,1015181841,ACP5,"acid phosphatase 5, tartrate resistant"
ILMN_1732885,1.95E-02,4.96E-03,-2.869382,-2.62323,-0.3368556,63252862,SLX4,SLX4 structure-specific endonuclease subunit
ILMN_1804051,1.96E-02,4.98E-03,2.867855,-2.62724,0.3803566,673921791,SNX8,sorting nexin 8
ILMN_1798346,1.96E-02,4.98E-03,-2.867675,-2.62772,-0.3292681,109948291,KIAA1468,KIAA1468
ILMN_2313926,1.97E-02,5.02E-03,-2.865165,-2.63431,-0.3663264,84697025,CDC42SE2,CDC42 small effector 2
ILMN_2161832,1.97E-02,5.03E-03,-2.864882,-2.63506,-0.3763248,223555918,VPS37A,"VPS37A, ESCRT-I subunit"
ILMN_1653292,1.98E-02,5.04E-03,2.864055,-2.63723,0.4432528,953266487,PFKFB4,"6-phosphofructo-2-kinase/fructose-2,6-biphosphatase 4"
ILMN_1725241,1.98E-02,5.05E-03,2.863352,-2.63907,0.2151951,219842315,GSTK1,glutathione S-transferase kappa 1
ILMN_2048982,1.98E-02,5.05E-03,-2.863194,-2.63949,-0.3416717,751368091,ZBTB25,zinc finger and BTB domain containing 25
ILMN_1867361,1.98E-02,5.06E-03,2.862763,-2.64062,0.33072,4619490,,
ILMN_1689327,1.99E-02,5.08E-03,2.861427,-2.64413,0.2014795,NA,,
ILMN_1812973,2E-02,5.1E-03,-2.860121,-2.64755,-0.4245167,117553581,RRP1B,ribosomal RNA processing 1B
ILMN_1747146,2E-02,5.1E-03,2.859973,-2.64794,0.2275052,332000018,TSG101,tumor susceptibility 101
ILMN_1793732,2E-02,5.12E-03,-2.85876,-2.65112,-0.3914937,974141099,FARS2,"phenylalanyl-tRNA synthetase 2, mitochondrial"
ILMN_1765578,2E-02,5.12E-03,2.85866,-2.65138,0.3027704,296080689,TIPARP,TCDD inducible poly(ADP-ribose) polymerase
ILMN_1686555,2E-02,5.12E-03,-2.85844,-2.65196,-0.2651224,343962636,FYN,"FYN proto-oncogene, Src family tyrosine kinase"
ILMN_1753582,2E-02,5.12E-03,-2.858243,-2.65248,-0.2035575,554595584,RPA2,replication protein A2
ILMN_1805271,2.01E-02,5.14E-03,-2.857471,-2.6545,-0.394031,456367251,ZNF721,zinc finger protein 721
ILMN_1798123,2.01E-02,5.14E-03,2.856896,-2.65601,0.278507,373882453,ELOVL1,ELOVL fatty acid elongase 1
ILMN_2192281,2.01E-02,5.15E-03,2.856814,-2.65622,0.2900419,296531358,CARD8,caspase recruitment domain family member 8
ILMN_1656297,2.01E-02,5.15E-03,-2.856241,-2.65772,-0.5283577,930155605,YBEY,ybeY metallopeptidase (putative)
ILMN_3228822,2.01E-02,5.16E-03,-2.85614,-2.65799,-0.33337,195972878,NEMP1,nuclear envelope integral membrane protein 1
ILMN_2371280,2.01E-02,5.16E-03,2.855824,-2.65881,0.4866745,304361748,CSF3R,colony stimulating factor 3 receptor
ILMN_1794726,2.02E-02,5.17E-03,-2.854996,-2.66098,-0.2961959,998614182,RNF167,ring finger protein 167
ILMN_1752340,2.03E-02,5.21E-03,2.852872,-2.66654,0.2383736,313760590,ARF5,ADP ribosylation factor 5
ILMN_1790953,2.03E-02,5.21E-03,2.852713,-2.66696,0.2783067,50428924,TBCB,tubulin folding cofactor B
ILMN_1726755,2.03E-02,5.21E-03,-2.852483,-2.66756,-0.2757912,38373689,COPS4,COP9 signalosome subunit 4
ILMN_1712985,2.04E-02,5.23E-03,2.851253,-2.67078,0.6249044,568815632,C17orf58,chromosome 17 open reading frame 58
ILMN_2187718,2.04E-02,5.23E-03,2.851089,-2.67121,0.222319,5031644,COX17,"COX17, cytochrome c oxidase copper chaperone"
ILMN_1745807,2.04E-02,5.24E-03,2.850767,-2.67205,0.3097556,52851436,TMEM62,transmembrane protein 62
ILMN_1712019,2.04E-02,5.24E-03,2.850573,-2.67255,0.2700516,960139488,ANKRD17,ankyrin repeat domain 17
ILMN_1667893,2.04E-02,5.24E-03,2.850456,-2.67286,0.4272515,315013560,TNS3,tensin 3
ILMN_1805696,2.04E-02,5.25E-03,2.850149,-2.67366,0.7707523,47132599,DFFA,DNA fragmentation factor subunit alpha
ILMN_2326071,2.04E-02,5.25E-03,2.850069,-2.67387,0.1973002,314122163,MYL6,myosin light chain 6
ILMN_1696591,2.05E-02,5.27E-03,2.848702,-2.67745,0.3747329,108773786,RB1,RB transcriptional corepressor 1
ILMN_1715661,2.05E-02,5.27E-03,-2.848679,-2.67751,-0.301307,399498564,TFAM,"transcription factor A, mitochondrial"
ILMN_1767139,2.05E-02,5.28E-03,2.848194,-2.67877,0.2834788,260763954,NDUFA13,NADH:ubiquinone oxidoreductase subunit A13
ILMN_1688606,2.05E-02,5.29E-03,2.847128,-2.68156,0.4507632,109134326,RNFT1,"ring finger protein, transmembrane 1"
ILMN_2056002,2.06E-02,5.3E-03,2.846982,-2.68194,0.4026176,112734812,ANP32AP1,acidic nuclear phosphoprotein 32 family member A pseudogene 1
ILMN_1799389,2.07E-02,5.33E-03,-2.844423,-2.68862,-0.301829,525342654,FBXL6,F-box and leucine rich repeat protein 6
ILMN_1760620,2.07E-02,5.34E-03,2.843804,-2.69024,0.5857177,224589126,TMEM33,transmembrane protein 33
ILMN_1794386,2.07E-02,5.35E-03,2.84335,-2.69142,0.4341465,291045209,IL2RG,interleukin 2 receptor subunit gamma
ILMN_2293692,2.08E-02,5.36E-03,2.84287,-2.69268,0.7526779,119943103,CREBBP,CREB binding protein
ILMN_1771238,2.08E-02,5.36E-03,-2.842674,-2.69319,-0.4885401,1004154091,CHM,"CHM, Rab escort protein 1"
ILMN_1714397,2.08E-02,5.36E-03,-2.842609,-2.69336,-0.4087732,115430218,CRYL1,crystallin lambda 1
ILMN_1655930,2.08E-02,5.38E-03,2.841423,-2.69645,0.5431037,155722986,ELL2,elongation factor for RNA polymerase II 2
ILMN_1689029,2.08E-02,5.38E-03,-2.841383,-2.69655,-0.3140516,73747876,WDR7,WD repeat domain 7
ILMN_2401906,2.08E-02,5.39E-03,-2.841201,-2.69703,-0.2107652,57222569,CDAN1,codanin 1
ILMN_1662161,2.09E-02,5.39E-03,-2.840584,-2.69864,-0.2953298,557947963,TBC1D13,TBC1 domain family member 13
ILMN_2230998,2.09E-02,5.4E-03,2.840022,-2.7001,0.4141644,218749842,TMEM186,transmembrane protein 186
ILMN_1681591,2.1E-02,5.42E-03,2.838682,-2.7036,0.286345,519666802,PTPN1,"protein tyrosine phosphatase, non-receptor type 1"
ILMN_2208802,2.1E-02,5.43E-03,-2.838493,-2.70409,-0.3988011,148596993,NPIPA1,nuclear pore complex interacting protein family member A1
ILMN_2347314,2.1E-02,5.44E-03,2.837428,-2.70686,0.3756933,NA,,
ILMN_1677483,2.11E-02,5.46E-03,2.836364,-2.70963,0.3482412,NA,,
ILMN_2298365,2.11E-02,5.48E-03,-2.835377,-2.7122,-0.3607569,188497693,PPP2R2B,protein phosphatase 2 regulatory subunit Bbeta
ILMN_1766165,2.12E-02,5.48E-03,2.834921,-2.71339,0.8333562,225690599,SNCA,synuclein alpha
ILMN_1807535,2.12E-02,5.49E-03,2.834704,-2.71395,0.5306902,195546907,YWHAE,tyrosine 3-monooxygenase/tryptophan 5-monooxygenase activation protein epsilon
ILMN_1803197,2.12E-02,5.49E-03,2.834561,-2.71433,0.311385,508772632,RAB3IP,RAB3A interacting protein
ILMN_1688158,2.12E-02,5.49E-03,2.834536,-2.71439,0.3851185,84875540,CYB5R4,cytochrome b5 reductase 4
ILMN_1800897,2.13E-02,5.52E-03,2.832856,-2.71876,0.21262,156071449,NRDC,nardilysin convertase
ILMN_1718718,2.13E-02,5.52E-03,-2.83273,-2.71909,-0.263081,393290879,MKKS,McKusick-Kaufman syndrome
ILMN_1756862,2.13E-02,5.52E-03,2.832543,-2.71958,0.3176013,240849167,APOL3,apolipoprotein L3
ILMN_3310351,2.13E-02,5.52E-03,2.832441,-2.71984,0.4011998,NA,,
ILMN_1777794,2.13E-02,5.52E-03,-2.832412,-2.71992,-0.2721848,574279850,PRKCSH,protein kinase C substrate 80K-H
ILMN_1805131,2.13E-02,5.53E-03,2.832244,-2.72035,0.463756,756761740,OXLD1,oxidoreductase like domain containing 1
ILMN_1879480,2.13E-02,5.53E-03,-2.832172,-2.72054,-0.3807619,21751275,CCNG2,cyclin G2
ILMN_1713807,2.13E-02,5.54E-03,-2.831534,-2.7222,-0.4774123,573014776,MAN1C1,mannosidase alpha class 1C member 1
ILMN_1680618,2.13E-02,5.54E-03,2.831494,-2.7223,0.3779171,239582723,MYC,v-myc avian myelocytomatosis viral oncogene homolog
ILMN_3251085,2.13E-02,5.54E-03,-2.831418,-2.7225,-0.2787472,207029414,RBBP4,"RB binding protein 4, chromatin remodeling factor"
ILMN_2345015,2.13E-02,5.55E-03,-2.830943,-2.72374,-0.3929516,373251221,PTGES2,prostaglandin E synthase 2
ILMN_1780598,2.13E-02,5.56E-03,2.830371,-2.72522,0.2788459,1003088815,PIAS1,protein inhibitor of activated STAT 1
ILMN_2272074,2.13E-02,5.56E-03,2.83007,-2.726,0.4121962,291084623,TROVE2,TROVE domain family member 2
ILMN_2051519,2.13E-02,5.57E-03,-2.829824,-2.72664,-0.2347634,78214519,RPL37A,ribosomal protein L37a
ILMN_1673363,2.14E-02,5.58E-03,2.829204,-2.72826,0.288047,336285461,ADGRE5,adhesion G protein-coupled receptor E5
ILMN_2364272,2.14E-02,5.58E-03,-2.828816,-2.72926,-0.6309351,379643030,MBNL2,muscleblind like splicing regulator 2
ILMN_1778560,2.15E-02,5.61E-03,-2.827212,-2.73343,-0.4776248,506949356,ZNF3,zinc finger protein 3
ILMN_2366634,2.15E-02,5.61E-03,2.826836,-2.73441,0.2702191,938148801,PKM,"pyruvate kinase, muscle"
ILMN_1872404,2.16E-02,5.63E-03,-2.825833,-2.73701,-0.395101,16550432,CCDC50,coiled-coil domain containing 50
ILMN_1734878,2.16E-02,5.63E-03,-2.825806,-2.73708,-0.3621233,90193588,CD79A,CD79a molecule
ILMN_1810467,2.16E-02,5.65E-03,2.824862,-2.73953,0.2413412,294774554,PPP2R1A,protein phosphatase 2 scaffold subunit Aalpha
ILMN_1785711,2.16E-02,5.65E-03,2.82466,-2.74005,0.3338507,148922866,NEDD8,"neural precursor cell expressed, developmentally down-regulated 8"
ILMN_1691567,2.16E-02,5.65E-03,-2.824593,-2.74023,-0.3548507,400235041,GNPDA2,glucosamine-6-phosphate deaminase 2
ILMN_1700028,2.16E-02,5.66E-03,-2.823903,-2.74202,-0.2346905,558472792,TRMO,tRNA methyltransferase O
ILMN_1731484,2.17E-02,5.67E-03,2.823394,-2.74334,0.4462092,570700834,RHOT1,ras homolog family member T1
ILMN_1778587,2.17E-02,5.68E-03,-2.822784,-2.74492,-0.2330771,NA,,
ILMN_2369666,2.17E-02,5.68E-03,-2.822703,-2.74513,-0.4083955,260099700,CR2,complement component 3d receptor 2
ILMN_2386100,2.18E-02,5.71E-03,-2.82123,-2.74895,-0.515316,211971046,BUB3,"BUB3, mitotic checkpoint protein"
ILMN_1730631,2.18E-02,5.72E-03,-2.820586,-2.75062,-0.3343743,214832548,WDCP,WD repeat and coiled coil containing
ILMN_1654545,2.18E-02,5.72E-03,-2.820451,-2.75097,-0.249393,56676370,CPSF1,cleavage and polyadenylation specific factor 1
ILMN_3279322,2.18E-02,5.72E-03,2.820362,-2.7512,0.2279925,NA,,
ILMN_3269537,2.18E-02,5.73E-03,-2.819718,-2.75287,-0.9002875,NA,,
ILMN_3298037,2.19E-02,5.73E-03,-2.819537,-2.75333,-0.5800967,NA,,
ILMN_2311761,2.19E-02,5.75E-03,2.81848,-2.75607,0.3049102,969812498,AP3S1,adaptor related protein complex 3 sigma 1 subunit
ILMN_1659206,2.2E-02,5.79E-03,2.816449,-2.76133,0.2615782,300388174,RARA,retinoic acid receptor alpha
ILMN_3250201,2.2E-02,5.79E-03,2.816079,-2.76229,0.3663656,187608737,CNBP,CCHC-type zinc finger nucleic acid binding protein
ILMN_1674160,2.2E-02,5.79E-03,-2.816069,-2.76231,-0.2964204,346716178,BIN1,bridging integrator 1
ILMN_1653180,2.2E-02,5.79E-03,2.81601,-2.76247,0.4929751,223555973,TPM4,tropomyosin 4
ILMN_1778764,2.2E-02,5.8E-03,-2.815801,-2.76301,-0.4220702,211971045,BUB3,"BUB3, mitotic checkpoint protein"
ILMN_1693401,2.21E-02,5.8E-03,-2.815512,-2.76375,-0.2710995,809279627,KLHL28,kelch like family member 28
ILMN_1731043,2.21E-02,5.83E-03,2.813949,-2.7678,0.4373888,544346323,TRA2A,transformer 2 alpha homolog
ILMN_1702858,2.21E-02,5.83E-03,-2.813845,-2.76807,-0.5004215,133922589,ADHFE1,"alcohol dehydrogenase, iron containing 1"
ILMN_2393296,2.22E-02,5.84E-03,2.813445,-2.7691,0.5728529,326381119,GK,glycerol kinase
ILMN_2400874,2.22E-02,5.85E-03,-2.812813,-2.77073,-0.1972255,115430240,SCYL1,SCY1 like pseudokinase 1
ILMN_1680386,2.22E-02,5.86E-03,-2.81182,-2.7733,-0.3442969,388240804,RPP38,ribonuclease P/MRP subunit p38
ILMN_1671621,2.22E-02,5.87E-03,2.811774,-2.77342,0.2663042,226530907,PCMT1,protein-L-isoaspartate (D-aspartate) O-methyltransferase
ILMN_1743763,2.22E-02,5.87E-03,-2.811739,-2.77351,-0.2235483,225690492,TJAP1,tight junction associated protein 1
ILMN_2413084,2.23E-02,5.88E-03,-2.810716,-2.77616,-0.2601876,527498290,HSPA8,heat shock protein family A (Hsp70) member 8
ILMN_1730572,2.23E-02,5.89E-03,-2.810393,-2.77699,-0.5677157,332801091,HNRNPDL,heterogeneous nuclear ribonucleoprotein D like
ILMN_1803036,2.23E-02,5.89E-03,-2.810023,-2.77795,-0.3900751,110825987,TARBP1,TAR (HIV-1) RNA binding protein 1
ILMN_1760779,2.23E-02,5.9E-03,2.809846,-2.7784,0.3417581,46389551,ENSA,endosulfine alpha
ILMN_1659255,2.24E-02,5.92E-03,2.808368,-2.78222,0.5291431,170016080,RP2,retinitis pigmentosa 2 (X-linked recessive)
ILMN_1708427,2.24E-02,5.93E-03,-2.808049,-2.78304,-0.4966987,221316763,KPNA3,karyopherin subunit alpha 3
ILMN_2406468,2.25E-02,5.94E-03,2.807584,-2.78424,0.2695393,363547905,NFU1,NFU1 iron-sulfur cluster scaffold
ILMN_1753010,2.25E-02,5.94E-03,-2.807291,-2.785,-0.4434993,296278253,GATB,glutamyl-tRNA amidotransferase subunit B
ILMN_1671452,2.25E-02,5.96E-03,2.806021,-2.78828,0.334389,169790854,MRPL44,mitochondrial ribosomal protein L44
ILMN_1668540,2.26E-02,5.97E-03,-2.805702,-2.7891,-0.3730558,282165822,ZNHIT6,zinc finger HIT-type containing 6
ILMN_1736814,2.26E-02,5.97E-03,-2.805612,-2.78933,-0.2174769,222418789,CLNS1A,chloride nucleotide-sensitive channel 1A
ILMN_1655261,2.27E-02,6.01E-03,-2.803523,-2.79472,-0.3157601,663854369,ERP27,endoplasmic reticulum protein 27
ILMN_2389347,2.27E-02,6.01E-03,-2.803316,-2.79525,-0.3863984,66528641,NR3C1,nuclear receptor subfamily 3 group C member 1
ILMN_2307598,2.27E-02,6.02E-03,2.802869,-2.7964,0.449197,566559833,SLC37A3,solute carrier family 37 member 3
ILMN_2104877,2.27E-02,6.03E-03,-2.802424,-2.79755,-0.5382975,209915595,CMPK1,cytidine/uridine monophosphate kinase 1
ILMN_1775036,2.27E-02,6.03E-03,-2.802077,-2.79844,-0.2844423,214831081,SEC22A,"SEC22 homolog A, vesicle trafficking protein"
ILMN_1815238,2.28E-02,6.04E-03,2.801673,-2.79949,0.9387911,291327507,MAP2K3,mitogen-activated protein kinase kinase 3
ILMN_2307450,2.28E-02,6.05E-03,-2.801269,-2.80053,-0.3316848,574584520,ZNF302,zinc finger protein 302
ILMN_1665717,2.28E-02,6.05E-03,2.801188,-2.80074,0.2880298,83656782,EIF2S3,eukaryotic translation initiation factor 2 subunit gamma
ILMN_3225938,2.28E-02,6.05E-03,2.80088,-2.80153,0.2666695,NA,,
ILMN_1659753,2.29E-02,6.08E-03,2.799058,-2.80622,0.4033629,169790831,LAMP2,lysosomal associated membrane protein 2
ILMN_1683888,2.29E-02,6.09E-03,-2.798481,-2.80771,-0.3547166,109638748,SRP72,signal recognition particle 72
ILMN_2059505,2.3E-02,6.11E-03,-2.797639,-2.80987,-0.4054315,807201130,ARPP19,cAMP regulated phosphoprotein 19
ILMN_3274596,2.3E-02,6.11E-03,-2.797424,-2.81043,-0.5522861,NA,,
ILMN_3243142,2.3E-02,6.13E-03,2.796489,-2.81283,0.369368,156071487,KAT2B,lysine acetyltransferase 2B
ILMN_1802053,2.3E-02,6.13E-03,-2.796391,-2.81309,-0.4626199,665821165,ZNF91,zinc finger protein 91
ILMN_1683447,2.31E-02,6.15E-03,-2.795557,-2.81523,-0.2345142,NA,,
ILMN_2378257,2.31E-02,6.15E-03,2.795531,-2.8153,0.4752383,170763489,SDF4,stromal cell derived factor 4
ILMN_1707491,2.31E-02,6.15E-03,-2.795268,-2.81597,-0.4562924,NA,,
ILMN_2325574,2.31E-02,6.17E-03,2.794385,-2.81824,0.4328706,313760553,CASC4,cancer susceptibility candidate 4
ILMN_1767219,2.32E-02,6.18E-03,-2.793682,-2.82005,-0.2842636,974141106,POLR1C,RNA polymerase I subunit C
